"","evol_pops","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","date"
"91","26_NP_03",12995.8105263158,5657.51504887338,470.312668037384,143.436707473032,173.435570322581,51.1223450394288,87.4131552779144,25.7579884794276,2.00959642857143,0.391799348203604,0.005,0.78,4611.21,3892.5,230.48,15419.2,1244.915,1144.205,10.735,173.055,540.355,2747.31,96.6,2024-03-12
"92","26_NP_04",10230.4981401741,4406.29240063037,429.762446511628,117.349621263893,164.853037186813,43.751197678145,72.9093522342065,21.9609898948731,2.33108676821983,0.508167732360911,-0.015,0.835,4682.345,3589.5,299.3,22601.85,1725.16,1200.405,35.615,166.085,450.06,2831.29,165.705,2024-03-12
"93","26_NP_05",12951.8712426036,4265.12495086555,478.602620689655,108.99259798728,185.784086330935,43.4105262266708,86.6670206896552,18.4458203380033,2.19098224852071,0.36827541820361,0.02,0.65,6843.81,4997,325.83,19424.81,1342.77,1154.1,13.13,120.31,489.13,2478.63,118.21,2024-03-12
"94","26_NP_06",12681.9490909091,5019.34136168167,471.061581818182,127.398838635795,183.99978,47.5794090619261,85.0450628571429,22.0426565998321,2.12465151515151,0.355149590209442,-0.01,0.74,6578.15,5657,381.31,19317.15,1301.85,1018.76,18.92,160.91,517.84,2800.41,109.42,2024-03-12
"95","26_NP_07",15285.0243236157,4662.61603421375,519.163786092173,113.929867868763,193.708934821701,45.3099079527731,94.4367425329224,18.8314923005434,2.10659480025364,0.433268575829062,0.005,0.77,5105.855,4182.5,224.38,17951.9,1036.145,1039.675,4.155,121.23,520.325,2230.735,37.355,2024-03-12
"96","26_NP_08",14471.6914285714,7992.06346442467,501.89958,212.952334955357,184.044774193548,72.0520751317334,87.7142432432433,37.4623034156515,2.18125373134328,0.616524503164403,-0.04,1.02,4404.27,2951,227.33,21268.42,1771.81,1426.27,48.3,208.97,528.48,2836.55,236.87,2024-03-12
"97","20_COP_01",10949.9011340115,4369.06951503704,468.983404165813,125.985573419414,189.701176515757,52.6229599568653,73.2808810529737,19.2798722726333,2.69726199437506,0.761518798920245,-0.01,0.59,7384.875,5633.5,282.87,20020.705,1453.015,1178.165,4.51,128.125,787.35,4888.835,72.815,2024-04-23
"98","20_COP_02",13300.8740939597,4941.40890544833,511.438736938775,128.0766710423,199.152937285715,47.4285129423018,80.80361838642,21.0329851124313,2.49189357901434,0.628911302071296,0,0.59,6292.315,4056.5,347.58,19258.795,1507.33,862.115,5.4,124.69,791.995,4776.185,81.51,2024-04-23
"99","20_COP_03",10814.8608,4019.31166055861,462.362976,117.749903684166,181.523232,47.1426993240969,73.2255428571429,17.2536550405437,2.45809195402299,0.605272563915095,0.04,0.66,4348.45,3021,366.42,11739.23,1064.69,914.38,4.97,110.99,682.62,3743.65,65.16,2024-04-23
"100","20_COP_04",14233.0280496596,4852.4709703031,520.218869843813,118.436032691525,202.954309305953,42.7418548607857,87.1875837433155,19.0001315281323,2.43338956043956,0.505824032014225,-0.005,0.45,7087.135,5639.5,332.84,21857.585,1512.975,791.675,6.06,88.86,788.25,4795.68,95.73,2024-04-23
"101","20_COP_05",14527.7131034483,3666.38686201047,523.480828235294,92.5538667282665,204.89694939759,33.3272483127949,85.2984,15.9787191923306,2.47790909090909,0.386005703679519,-0.01,0.32,6997.28,3443,319.74,16223.74,1669.62,851.16,21.06,86.91,525.64,5021.75,224.35,2024-04-23
"102","20_COP_06",13755.2308629442,4248.07666895188,513.133845517242,95.865141988604,200.842535172414,35.9297752880457,86.4669882352942,15.8720186216213,2.35669072164948,0.407745594251802,0.02,0.38,7793.65,6234,389,17850.83,1343.16,372.84,4.76,33.51,430.7,3473.08,85.23,2024-04-23
"103","20_COP_07",14161.2432786885,4700.81865182271,526.226193442623,97.6767784943562,203.364141361257,35.5679451724572,85.9838459016393,20.0956832997057,2.48763513513513,0.561196231299824,0.01,0.48,7156.34,4388,337.6,25355.2,2154.78,970.02,35.98,121.35,668.14,5011.05,341,2024-04-23
"104","20_COP_08",11110.570041841,3445.15448137469,464.366148387097,93.6476335809909,177.906251612903,38.1412720698597,79.7873459016393,13.9620987790626,2.262365,0.453170983051181,-0.01,0.52,6558.16,6260,385.14,14771.64,1006.31,883.88,4.51,69.68,588.68,4687.86,72.83,2024-04-23
"105","20_NP_01",13646.3823220301,4641.25390239154,520.752738239486,109.655411529064,204.91991550374,44.1495432762313,83.4918242070311,20.0032765381696,2.46455366030618,0.607065712387472,0,0.435,7784.365,5707,349.2,18802.96,1563.785,1072.245,7.065,100.595,550.97,4675.685,121.455,2024-04-23
"106","20_NP_02",11731.6448780488,3747.89924437185,454.207609756098,97.0254103103699,174.809989830508,40.1467560429076,83.7339517241379,14.9243741980484,2.12619318181818,0.397237429555397,0.02,0.52,7115.89,5388,320.38,14831,976.96,680.09,3.37,68.08,656.38,4773.07,53.19,2024-04-23
"107","20_NP_03",12893.4916363637,4139.01313461955,498.058704992743,103.840388073743,195.792269439043,44.9894626056443,81.7284471242775,17.1698539310029,2.48337236867992,0.525552250495277,0,0.475,7490.615,6363,480.035,17271.84,1233.575,784.48,3.13,69.415,579.73,3980.895,56.035,2024-04-23
"108","20_NP_04",13896.0775585892,4411.95962352718,516.515416605321,119.469675903548,200.753309974641,45.180852088478,86.1509231229946,16.5439675499426,2.40804149084136,0.512765019270632,0.02,0.51,6939.645,5653,319.71,18189.05,1240.285,635.495,5.265,69.535,681.57,4507.98,85.07,2024-04-23
"109","20_NP_05",13097.7757201908,4876.65356832384,485.616037530507,115.533797115598,193.020644310969,42.8038761254025,87.6204192908944,22.5430356323412,2.26896947295583,0.51979316297852,-0.005,0.46,7443.925,6322.5,379.945,15782.645,1242.02,992.535,3.995,97.69,619.555,4555.335,63.11,2024-04-23
"110","20_NP_06",12890.5115003808,4588.06016264978,481.623919579714,110.700461818265,189.121677821264,44.546390681384,85.9534245239909,17.0479188259352,2.25890161713657,0.484564581315281,0.005,0.5,6518.71,4706,346.44,13152.33,1028.385,963.23,4.83,65.47,506.67,4240.895,84.365,2024-04-23
"111","20_NP_07",14427.9250893677,5921.31916596157,528.349556576403,128.500934353026,208.618422983355,46.995456552392,86.4397069424579,22.500472742573,2.53561831578947,0.557967815304422,-0.015,0.43,8169.835,6211.5,370.12,19277.08,1592.28,839.16,14.11,76.66,593.325,4480.44,227.915,2024-04-23
"112","20_NP_08",12975.9893498452,4118.08541374475,512.832477399381,105.415360851474,204.545346078431,43.2746493148314,79.0654847795163,15.4896878666444,2.59680973895582,0.532028101239504,-0.005,0.5,6795.035,3921,353.075,14214.19,1316.76,922.27,4.81,102.68,724.56,4424.39,72.57,2024-04-23
"113","26_COP_01",12305.1232653061,3654.7476471031,487.319710344828,98.9334591780036,187.303344827586,37.6670082407296,81.5594693877551,17.3757310834397,2.39736206896552,0.413304831689722,0.01,0.37,8607.67,7068,558.4,18488.54,1537.48,758.65,14.21,69.74,537.71,4238.69,254.34,2024-04-23
"114","26_COP_02",13042.3947513812,4501.08854436501,479.572418671949,111.345072376494,184.111524091937,41.5085667411443,87.6592486161588,18.9393345581362,2.15045689406678,0.411383371427075,-0.01,0.5,7627.66,5686.5,267.515,25430.6,1273.92,885.69,4.35,77.395,567.96,4109.485,77.84,2024-04-23
"115","26_COP_03",13935.4105263158,4116.84717328598,506.472132413793,99.30403912634,197.047818947368,43.8088616701006,90.1422319526627,14.7021332903703,2.215,0.469493729761273,0,0.46,6446.85,5266,396.62,14637.32,1035.79,825.31,4.36,72.11,491.83,3173.67,72.14,2024-04-23
"116","26_COP_04",10402.2195073892,3291.36820444694,434.027892134831,93.020817829444,161.954170786517,34.1909254438691,80.1041010309279,16.5214455124036,2.06284560570071,0.456509356044493,0,0.59,5961.12,5243,350.41,13304.46,1000.79,791.75,2.98,66.18,556.36,3921.34,52.34,2024-04-23
"117","26_COP_05",10745.3096907217,3779.50939700972,455.636260465116,106.652146288844,180.797574193548,39.0075754046535,75.3080487804879,17.7381863600905,2.4698357771261,0.503690248184365,0,0.52,6196.14,3878,290.09,22126.4,2076.07,1152.14,43.15,120.67,700.63,4211.31,330.49,2024-04-23
"118","26_COP_06",11542.6998053625,3875.43473072637,460.998482056304,97.2852387925815,181.764351627907,39.7468469315837,78.6160684686266,16.9271425677513,2.253770173454,0.553173478797463,0,0.455,7357.175,5926.5,332.58,16301.62,1265.135,584.505,4.11,51.995,538.485,3679.05,73.6,2024-04-23
"119","26_COP_07",11221.691431538,3576.18492885445,446.886429850746,94.7389683523617,169.990126315789,36.9152270681406,81.9393460079051,17.2319632303443,2.15983407811983,0.514617403352285,0.01,0.56,5761.995,5091.5,383.32,11353.73,1048.63,598.075,4.35,69.095,734.94,4064.54,65.68,2024-04-23
"120","26_COP_08",14281.4806779661,5272.93350421963,527.061376551725,121.19413087934,202.190386567164,40.8786511328882,86.8702196891192,21.1227620380937,2.37938481012658,0.488595200392629,0,0.4,8347.75,3244,300.57,22555.75,1834.72,751.33,12.79,58.92,428.02,4241.04,185.78,2024-04-23
"121","26_NP_01",11059.2297685567,4947.32390004607,460.030037476281,122.207021922176,181.691199687109,43.7110858570362,72.4093644399103,22.0823484385607,2.56803400735294,0.641879891902568,-0.01,0.55,6425.005,3388.5,293.76,24942.735,2082.605,1202.225,21.95,132.1,678.38,4956.83,210.86,2024-04-23
"122","26_NP_02",13268.9073417722,3979.67302191424,506.08556821192,94.952130825207,199.07586,35.1890050548761,82.8702845637584,15.9443923637524,2.43705063291139,0.396096604632008,0.01,0.4,7439.39,3519,202.51,20184.11,1705.18,869.45,10.8,94.35,636.39,5111.16,181.44,2024-04-23
"123","26_NP_03",3191.03463829787,1363.83424368082,219.457324148936,61.882368668927,82.6811420744681,21.0561692244155,46.0115431351639,12.1772670678653,1.774777647027,0.426031591190214,0.01,0.9,2616.575,2337.5,122.55,5726.535,358.775,664.905,1.275,46.98,278.94,3939.66,21.09,2024-04-23
"124","26_NP_04",12721.8955167785,4043.47806250037,492.476500487032,108.541157476707,190.414386545721,41.4742093675883,82.8446405117737,17.4436833885094,2.32501942243803,0.501675764236226,0.02,0.545,7207.385,5718.5,397.01,16246.305,1333.915,1073.195,4.99,129.24,736.365,4475.415,72.88,2024-04-23
"125","26_NP_05",10691.2376470588,3390.38035437661,446.183485714285,86.1842083620083,170.880737837838,37.3095804922587,78.668410619469,13.942361634779,2.2324552631579,0.451853252912421,0.02,0.45,6115.67,5102,304.19,11637.34,829.52,456.52,4.77,44.85,516.28,4278.27,64.33,2024-04-23
"126","26_NP_06",11731.4972588832,3456.72486202248,474.988221319797,94.2195604903958,188.589871698113,30.6393432564253,77.9036345177665,16.7619135774307,2.46454910714286,0.424142940502592,0.01,0.37,8786.03,7559,367.49,23480.89,1783.76,1046.14,18.2,81.21,487.9,4746.57,319.38,2024-04-23
"127","26_NP_07",12342.9252413793,3576.76162079317,469.857581909548,92.1999365310306,173.387867336683,35.9048025875978,89.3584944723618,14.5146198489619,1.98116447368421,0.437599687040666,-0.02,0.65,5976.08,5089,371.08,16415.83,1310.56,845.1,3.79,84.62,783.77,4598.31,59.81,2024-04-23
"128","26_NP_08",11687.328,3445.50282725608,455.98764,94.8345049218404,174.980463157895,39.814479615936,83.1391053061224,14.6914246392022,2.13301666666667,0.457123618525833,0,0.56,6094.77,4576,392.24,13634.75,1042.78,698.11,2.58,59.23,600.68,4327.71,41.69,2024-04-23
"129","20_COP_01",15005.3921288184,4069.27137735286,534.944620131745,109.607884272533,214.754484028287,43.1304752780698,87.1030953468668,15.6298240382938,2.52270582961602,0.53315410216867,0.005,0.415,5393.355,3942,275.305,17256.655,1295.09,671.295,5.045,56.445,473.975,3564.735,91.3,2024-07-16
"130","20_COP_02",17341.4828571429,5110.59323597007,588.065501417666,107.945661197931,237.187454024228,40.8183085648418,90.6845688380282,15.8141405387912,2.63577286434325,0.466674405516454,0,0.395,8291.63,7118,349.69,27470.92,1906.36,751.71,12.845,56.67,510.8,4980.305,232.475,2024-07-16
"131","20_COP_03",13122.9065284974,4017.82641565851,494.255715050168,107.562744093411,198.306969948186,47.1059777546059,82.7686723404256,14.9021548506699,2.41521276595745,0.544075464940436,0,0.5,6598.09,4793,289.73,16713.99,1264.74,1139.74,3.46,85.43,592.27,3780.26,60.28,2024-07-16
"132","20_COP_04",13351.635,3774.38142949359,497.640700327869,100.570557397526,195.360491803279,45.025182960445,83.5686124137932,13.2229959546828,2.35111475409836,0.547344163062653,0,0.53,5385.53,3834,285.84,17074.16,939.12,519.75,2.8,35.09,486.29,3832.82,50.72,2024-07-16
"133","20_COP_05",12503.9267175572,3484.27514680207,482.239536585365,97.7678795507547,194.272979104478,42.9511188759663,81.24588,14.0507602590499,2.37846382978723,0.56029577711299,0,0.44,6206.1,4418,276.56,17825.14,1121.85,534.18,4.78,40.61,483.94,3567.2,86.48,2024-07-16
"134","20_COP_06",19437.3658258951,5752.17729798173,591.198940293492,124.525242595325,229.163969917583,50.4445845817452,101.756180811766,18.7581001474305,2.27780511827865,0.469497140926325,0,0.46,5903.52,4278.5,257.92,17830.065,1268.27,573.21,4.425,51.44,562.775,3686.93,80.13,2024-07-16
"135","20_COP_07",15657.7900298082,4798.29452675327,550.949340006331,113.290510672575,217.345111465221,47.7059108211754,88.4380492543497,16.6020395966338,2.51299783045256,0.563738979217437,0.005,0.48,6097.17,3618,249.825,15919.25,1339.8,481.675,4.94,39.48,570.395,3907.465,89.42,2024-07-16
"136","20_COP_08",13558.32,3331.05268287494,504.0881,86.8329159195559,205.951745454546,40.0098436573356,84.1035073170731,11.5492434973296,2.44164257028113,0.489647922871213,0.01,0.4,7578.72,5891,349.24,19222.66,1352.24,528.56,5.87,47.2,511.07,3259.66,96.95,2024-07-16
"137","20_NP_01",12537.1303655664,4088.90495892548,488.000306036564,97.0421297941997,196.476789343508,43.8087568768464,79.9573626376022,13.8770659918419,2.461335389806,0.464614022308865,0,0.375,8655.165,6312.5,384.2,21233.955,1664.68,662.76,7.57,49.715,556.425,3513.495,119.99,2024-07-16
"138","20_NP_02",8379.3426506024,3421.87861151984,371.020077108433,85.9531977714701,143.258356626506,32.5894262135923,73.6345479452055,18.6428497391886,2.00242567567568,0.38492737481411,0.01,0.38,8477.76,6709,443.94,20526.33,1612.66,777.25,4.33,57.35,466.95,4510.04,78.44,2024-07-16
"139","20_NP_03",14817.8413407821,4574.54777774028,506.309428877006,108.197400755329,192.644607821229,46.3199155581955,96.2410324022347,17.1061035692214,2.13349082568807,0.462015380753739,0.02,0.44,4761.85,3896,304.41,11122.43,838.97,479.18,3.54,34.29,422.37,2910.1,57.37,2024-07-16
"140","20_NP_04",6601.19351351351,1689.42006608767,324.329577631579,53.9521842973419,122.094954696133,22.7125879724815,67.5312709090909,8.83994244284897,1.87578636363637,0.331999004853688,0,0.4,6982.09,5568,263.75,17844.82,1082.84,485.87,3.23,35.23,491.71,3159.24,58.52,2024-07-16
"141","20_NP_05",12849.84,3172.70291113347,479.315108571428,84.3075253508796,188.034774193548,40.7762231033671,83.265375,12.0976300054139,2.26499178082192,0.49271496192913,0.01,0.45,5417.38,4706,271.99,19323.47,1199.86,464.63,3.61,40.89,512.09,3569.26,65.37,2024-07-16
"142","20_NP_06",13167.5216227478,3254.29111988947,492.497394019626,84.1550835589219,195.908371874999,35.8973018745626,84.7687365484152,12.8285719818385,2.34091859649122,0.422020416211056,0.005,0.37,7320.94,4232.5,299.84,21864.49,1382.33,507.56,8.125,44.555,502.455,3401.195,135.275,2024-07-16
"143","20_NP_07",13166.8615384615,4155.39669047361,518.157033128834,107.345655663028,208.435773913044,43.8116195567367,78.8502198347107,15.5729589000525,2.57923033707865,0.583069583395035,0,0.42,6971.27,5065,365.58,17057.04,1395.82,664.28,5.45,61.4,559.52,4065.89,98.71,2024-07-16
"144","20_NP_08",7159.34621359223,2491.34234724983,351.388908131068,72.1764863287025,139.503947717391,26.0941574049473,63.7305388157895,13.2929577554397,2.20517121158888,0.408639723487856,0,0.385,8717.915,8277,463.935,21055.58,1657.165,832.15,6.615,69.63,501.64,3756.85,119.77,2024-07-16
"145","26_COP_01",12395.8263829787,3928.28987140252,466.165982608696,102.08988500323,179.088092307692,45.9605316118913,84.496009090909,13.9748517981801,2.11212925170068,0.504436126630745,-0.01,0.54,3282.63,2650,183.15,12516.12,942.73,422.99,4.14,41.04,510.86,3148.36,69.64,2024-07-16
"146","26_COP_02",7534.42641181378,2271.99577631353,358.692252022311,65.5405554026375,141.360180293296,26.8559750418483,67.0563058936493,12.0637461417651,2.17627745308019,0.424843783321759,-0.02,0.375,9233.27,7884.5,551.605,16460.205,1249.655,549.945,4.82,38.245,494.175,2975.28,87.22,2024-07-16
"147","26_COP_03",14441.368641115,3680.15155564631,515.081587274017,96.3227889345404,204.913401637331,42.1810771221219,86.0312420303285,12.3961348497836,2.46359154988438,0.501396003425882,0.025,0.45,6996.54,5713.5,363.995,16363.665,1237.53,532.955,3.715,40.82,554.17,3878.78,67.2,2024-07-16
"148","26_COP_04",10832.8768831169,3159.10840459211,451.292792417061,93.2314127493059,179.521209326425,40.1702513891667,77.6194062780269,12.8877396089078,2.28497435897436,0.555966104920883,0.01,0.42,5790.5,4096,260.45,20049.2,1139.27,656.65,4.71,46.18,572.67,3972.52,85.19,2024-07-16
"149","26_COP_05",13164.5956634669,3413.10050885886,483.070292415585,86.829437069388,194.027960494382,40.0776339281961,84.7347686545241,12.0225265512326,2.29051986597721,0.47898102810864,0.005,0.405,6395.315,4033,247.98,19835.32,1223.375,756.415,4.95,57.755,492.87,3370.575,89.535,2024-07-16
"150","26_COP_06",6580.33078651686,2076.56047031789,319.194372413793,65.8051637561369,123.700254545455,26.8677615858308,63.8437015384615,12.3691885111371,1.99996035242291,0.418295234557519,0.03,0.47,7457.38,6727,444.62,15845.6,1113.64,565.38,3.23,47.34,614.53,3547.88,58.52,2024-07-16
"151","26_COP_07",12674.0254945055,3818.60074777027,479.367,105.293002348183,190.926257142857,46.9453395278997,82.5132074534162,12.8779801882953,2.40505529953917,0.603441130308215,0.02,0.47,4419.69,3591,248.37,14061.36,1112.86,755.01,3.65,54.31,539.97,4131.36,66.11,2024-07-16
"152","26_COP_08",11238.9830136986,2726.16913204643,460.432997260274,83.092297543108,185.637945205479,37.9479743720202,78.6543555555556,10.9332571933593,2.38891532258065,0.546207335510885,0.02,0.4,4764.57,3888,252.32,13849.34,983.77,404.74,5.31,32.89,373.63,3573.87,96.15,2024-07-16
"153","26_NP_01",14069.0339086294,4526.78376470214,509.058,112.265881401006,201.626817391304,49.2096803308629,89.0460744827586,15.7091792345881,2.32303787878788,0.513888796027821,0,0.49,5248.34,4251,320.89,13087.57,1132.92,909.86,4.59,75.87,504,3630.6,83.01,2024-07-16
"154","26_NP_02",8210.95041956099,2833.86161621084,366.232429791395,82.4076577037221,138.368220271493,37.0848345041678,72.7850564462351,12.1600266883827,1.96400110566782,0.439312591078638,0.03,0.47,3514.635,3077,155.215,9339.075,627.54,466.12,4.45,34.075,320.6,2937.05,80.57,2024-07-16
"155","26_NP_03",7304.09875447387,2461.66109537954,351.755465097634,73.1473202535579,138.952254340397,28.8852500796411,64.402010064935,12.3476670840931,2.15343433872305,0.374256251431732,-0.005,0.445,9247.2,6645.5,442.095,22613.94,1767.105,939.275,6.485,72.625,550.5,4014.535,117.38,2024-07-16
"156","26_NP_04",13022.3779672131,3738.05240260458,495.680518032787,107.69395889376,199.641636734694,42.8832790874566,81.218256,14.3811235267394,2.49841832669323,0.59122548447835,0,0.42,5662.11,4697,304.96,14191.4,1140.8,470.11,5.6,39.34,482.95,4067.38,101.33,2024-07-16
"157","26_NP_05",12793.1098884758,3581.13720151851,484.780824,98.0818865873345,192.33079378882,45.1501158521537,85.187765060241,13.6714512096224,2.28897769516729,0.534574825506957,0.01,0.57,6684.96,5168,289.35,19901.88,1227.35,1130.36,3.86,97.74,633.46,4376.07,69.79,2024-07-16
"158","26_NP_06",5944.9720754717,2154.63279591144,320.319996428571,73.4857174807212,126.986822346369,28.7900237700015,57.2302188679245,13.6984572776839,2.23731515151515,0.486360236897378,0.02,0.39,7762.7,6244,459.42,21219.72,1774.25,966.82,4.89,86.01,486.29,3608.25,87.55,2024-07-16
"159","26_NP_07",11547.7488,3542.58522321598,464.26734,102.311651450893,187.126860546697,47.7611023219449,77.0599511907811,13.6081210724462,2.4684858847397,0.591264670407182,0.005,0.535,4032.88,2917,193.465,12733.685,910.85,495.695,3.375,46.705,486.445,3645.385,61.04,2024-07-16
"160","26_NP_08",13274.4208695652,3971.09875357838,491.371884782609,103.420548123541,193.389828571428,45.2890886968314,89.1217741935484,14.4409879391663,2.23304838709677,0.521926568025669,0.03,0.47,4392.21,2876,223.33,11384.65,923.7,325.17,4.13,33.37,483.23,3115.35,74.77,2024-07-16
"161","20_COP_01",13155.36304541,3617.43343802786,487.550643722926,90.603785823673,192.963030917875,37.1814079172252,85.3681944461049,13.1628589767484,2.19885411846924,0.399226125128864,0,0.455,6800.39,5802,397.315,18824.02,1372.625,565.39,3.42,45.705,567.38,3554.715,61.905,2024-09-05
"162","20_COP_02",13612.4171087035,3657.09603586099,491.767930774071,87.1049425712355,189.638247984189,37.3759020233034,89.6607206071144,13.956125890789,2.14521376845559,0.416957249428629,0.01,0.41,6305.835,4574,332.595,14167.86,1021.47,421.78,4.04,36.945,464.475,3162.18,73.105,2024-09-05
"163","20_COP_04",12176.7956756757,3782.95433804485,461.811457553957,94.3135001926676,177.774356756757,40.9387962583938,87.5753294117648,15.4794905731357,1.98027901785714,0.42621657132121,0.03,0.47,4973.87,4099,283.92,10741.61,761.73,474.43,3.69,37.55,376.35,3269.91,66.74,2024-09-05
"164","20_COP_05",13954.3355719896,3682.62490865865,494.059734039736,89.1682795081602,194.111303417556,35.5180966361948,89.5156099787505,13.935534438935,2.20652073170731,0.333630452824519,0.005,0.41,7487.135,5617,424.185,18563.73,1413.485,609.485,3.96,55.52,487.66,3824.41,71.685,2024-09-05
"165","20_COP_06",13508.5860539461,4747.39137592526,483.277094505494,112.572122092036,187.25350993007,49.1164544017985,87.7783227028785,16.6384736106002,2.10982657138112,0.480998448191171,0.03,0.49,6206.28,4611,256.365,14343.63,922.45,440.545,3.59,40.955,495.725,4075.915,64.97,2024-09-05
"166","20_COP_07",13766.4729113924,3910.19900742107,503.259391139241,96.263686905786,195.875923404255,39.9652480332169,87.5783620253165,13.4839296412634,2.24364189189189,0.440318437372429,0,0.44,6274.26,4097,284.72,17462.69,1327.53,640.74,4.55,48.89,579.15,3705.12,82.34,2024-09-05
"167","20_COP_08",15132.8654682168,3953.10144690955,512.172697983319,91.0776992927919,200.18252571699,39.4655977672069,94.7443786624204,14.425340534841,2.1116565140845,0.370543836189982,0.01,0.425,6266.09,4687,304.555,16666.375,1235.775,577.06,3.66,51.045,529.275,4348.345,66.23,2024-09-05
"168","20_NP_01",8411.21365756823,3008.13368746024,369.231415384616,88.2093504834804,141.419009756644,33.2266010668091,71.5597269326419,15.1104537262895,1.99622202797203,0.40672420087076,0.02,0.44,8286.965,6812.5,550.115,16982.27,1211.035,584.74,4.675,52.655,515.46,3545.415,84.655,2024-09-05
"169","20_NP_02",8691.44727272726,2568.4934559969,372.358760869565,64.9850611846682,140.082218181818,22.9010623826672,72.8318344186047,14.7024221500149,1.82366666666667,0.31568233644816,0,0.41,7875.65,6314,392.84,17867.65,1559.43,1080,15.74,73.79,402.89,3874.5,160.08,2024-09-05
"170","20_NP_03",13297.1087517934,3486.00379853687,477.762701908843,86.7456905218155,186.327792466888,40.2359791385693,90.4093160733611,12.2581794705705,2.10906839662626,0.430242199582951,0.025,0.49,3672.36,2753.5,212.145,12563.875,987.13,524,4.385,42.22,480.395,3039.445,79.31,2024-09-05
"171","20_NP_04",8167.42112359551,2339.46181063011,363.355263529412,70.0295191921102,139.506793548387,29.5963478211906,72.5035874999999,11.5562833934562,1.99371380471381,0.369752193647901,0.02,0.44,6158.75,5513,333.41,13588.05,891.73,346.32,3.61,38.22,458.88,3003.73,65.33,2024-09-05
"172","20_NP_05",13251.6264489796,3405.56646977097,485.148146477496,87.4219719637028,190.099416431991,34.762810770942,85.4396426168568,14.2291274364326,2.264941470928,0.425308749894371,0,0.44,7227.255,6266.5,448.645,14470.185,1097.495,475.275,3.83,38.84,451.655,3374.175,69.32,2024-09-05
"173","20_NP_06",11735.0363909775,3107.01271760498,458.152295575222,85.9630551720596,176.636240425532,37.1026893348161,81.2706496240602,13.2507768653878,2.23869565217391,0.408662421095494,0.02,0.41,6449.81,4080,284.08,13637.1,996.9,341.82,3.67,32.29,441.27,3529.31,64.15,2024-09-05
"174","20_NP_07",12585.1129411765,3936.22468917352,471.393635294118,95.2210063029084,180.670565853659,41.9137628673082,88.1499580110497,14.7603166448836,2.09107954545455,0.420065225480906,0.02,0.42,5169.43,4594,310.86,13064.76,833.33,241.49,4.5,29.56,423.26,2603.92,75.56,2024-09-05
"175","20_NP_08",8073.81112033196,2804.44256704176,356.642932780083,69.8133902031689,134.671833707865,27.4593082640949,74.3535918367347,14.3850304458908,1.96942857142857,0.387433720797468,0,0.34,6367.79,3214,296.97,16592.87,1248.75,511.77,4.74,35.04,395.34,2520.21,85.76,2024-09-05
"176","26_COP_01",13013.0249142857,3975.62037483177,502.206665142858,96.2229752256564,197.895437914692,35.1724119362189,83.4088954128441,16.8038094174426,2.38982530120482,0.554285158441499,0.01,0.43,8341.77,6186,346.91,28114.75,1965.52,948.88,12.66,88.9,492.04,4266.9,215.28,2024-09-05
"177","26_COP_02",11350.0283586207,2792.43266097265,437.360443384616,77.556601722571,164.67694741416,34.2368490006535,85.6107315665025,13.942086063348,1.94512486937886,0.371772386838874,0.03,0.49,3799.11,2753,181.91,14455.59,833.685,367.835,2.975,29.59,429.175,3058.96,53.775,2024-09-05
"178","26_COP_03",11323.3835448747,3892.17308914171,439.032029882096,100.670468295114,167.697642666666,39.9077325929586,83.8384588001365,17.6208754596827,1.99154037549319,0.421281110203609,0.015,0.495,5021.975,4796.5,381.965,11238.13,800.625,372.15,3.45,33.95,449.055,2788.495,62.47,2024-09-05
"179","26_COP_04",12666.1575178998,3494.87993860997,473.086953191489,85.4507424487885,183.018292271663,35.9197468181083,86.0377065989848,13.772870185958,2.12971532846715,0.398795385639203,0,0.42,6475.63,4674,322.99,17377.22,1074.39,384.77,3.1,34.44,449,3061.44,56.04,2024-09-05
"180","26_COP_05",13277.1532075472,3347.84638204222,458.553136271187,78.414124700863,169.508635932203,31.7148494337121,97.5951692307693,15.0224924183326,1.78631165311653,0.300567681045328,-0.01,0.48,5945.16,4834,354.94,18757.44,1237.81,441.38,2.39,37.16,550.8,3156.13,43.19,2024-09-05
"181","26_COP_06",7394.44581818181,2163.92797170286,347.472404494382,63.2238360858891,133.793118202247,25.1668092672059,67.9159354838709,11.6447844617983,1.99040588235294,0.350690873987803,0.02,0.5,5814.64,4139,211.96,16777.36,850,803.38,3.09,65.28,411.38,4054.47,55.96,2024-09-05
"182","26_COP_07",12868.864171123,3108.29279911855,473.412071569544,78.8820196257382,187.724197716217,35.9186934218582,86.8368115429764,12.0441846326576,2.17736712157082,0.393970575328828,0.005,0.42,6551.585,5675,426.52,18395.655,1362.695,418.155,3.785,39.475,590.88,3416.245,67.895,2024-09-05
"183","26_COP_08",10385.9427576773,3074.50562196389,408.992541160276,78.4504341910398,155.476701472342,32.9805233932586,80.485903411282,13.4527780482472,1.97354472984177,0.330923905930331,0.01,0.42,5245.16,4550,241.65,13972.98,861.225,247.485,3.35,30.42,341.78,2700.02,60.625,2024-09-05
